Step,Response,seconds
8,"['4', '1', '3', '2', '4']",124.01423692703247
8,4,124.22500395774841
8,1,124.55054378509521
8,3,124.76601386070251
8,2,124.9531557559967
8,4,125.11601185798645
8,"['4', '1', '3', '2', '4']",125.11632299423218
8,4,125.38053607940674
8,1,125.67146587371826
8,3,125.896066904068
8,2,126.09525489807129
8,4,126.19909882545471
8,"['4', '1', '3', '2', '4']",126.19946694374084
10,1,150.9267828464508
10,4,151.06718683242798
10,2,151.27118182182312
10,3,151.46907997131348
10,1,151.64614868164062
10,"['1', '4', '2', '3', '1']",151.6464638710022
10,1,151.88803386688232
10,4,152.08004093170166
10,2,152.31400871276855
10,3,152.54127478599548
10,1,152.71030282974243
10,"['1', '4', '2', '3', '1']",152.71061396598816
10,1,152.95507097244263
10,4,153.13617205619812
10,2,153.32418584823608
10,3,153.51404476165771
10,1,153.69607496261597
10,"['1', '4', '2', '3', '1']",153.69650101661682
10,1,153.95985794067383
10,4,154.17105889320374
10,2,154.3340709209442
10,3,154.55022287368774
10,1,154.75926280021667
10,"['1', '4', '2', '3', '1']",154.75957489013672
10,1,155.00423073768616
10,4,155.20918989181519
10,2,155.38599181175232
10,3,155.55880188941956
10,1,155.75712299346924
10,"['1', '4', '2', '3', '1']",155.75743985176086
10,1,155.9812617301941
10,4,156.1733078956604
12,1,181.16957092285156
12,3,181.47765398025513
12,2,181.52899289131165
12,4,182.0601499080658
12,"['4', '1', '3', '2', '4']",182.06057786941528
12,4,182.8079478740692
12,1,182.94950199127197
12,3,183.17545175552368
12,2,183.3454167842865
12,4,183.51424980163574
12,"['4', '1', '3', '2', '4']",183.5145618915558
12,4,183.83917593955994
12,1,184.0016839504242
12,3,184.2204647064209
12,2,184.438649892807
12,4,184.63563895225525
12,"['4', '1', '3', '2', '4']",184.6359417438507
12,4,184.9447717666626
12,1,185.1427767276764
12,3,185.62009596824646
12,2,185.79963278770447
12,4,186.0155827999115
12,"['4', '1', '3', '2', '4']",186.01591277122498
12,4,186.27097082138062
14,1,211.2653157711029
14,4,211.4473958015442
14,2,211.60728979110718
14,3,211.80752992630005
14,1,212.01924777030945
14,"['1', '4', '2', '3', '1']",212.01954984664917
14,1,212.35382080078125
14,4,212.55924487113953
14,2,212.69597101211548
14,3,212.9079327583313
14,1,213.07700085639954
14,"['1', '4', '2', '3', '1']",213.07732486724854
14,1,213.36956596374512
14,4,213.6072449684143
14,2,213.78825187683105
14,3,213.968035697937
14,1,214.18112468719482
14,"['1', '4', '2', '3', '1']",214.18143486976624
14,1,214.4575390815735
14,4,214.7406358718872
14,2,214.88201689720154
14,3,215.0821509361267
14,1,215.28811073303223
14,"['1', '4', '2', '3', '1']",215.2884349822998
14,1,215.58566975593567
14,4,215.8051257133484
14,2,215.97919273376465
14,3,216.20394802093506
14,1,216.319002866745
14,"['1', '4', '2', '3', '1']",216.31932592391968
16,1,241.25155878067017
16,4,241.40877103805542
16,2,241.57776379585266
16,3,241.75379586219788
16,1,242.00103187561035
16,"['1', '4', '2', '3', '1']",242.00135779380798
16,1,242.36508679389954
16,4,242.5937328338623
16,2,242.778648853302
16,3,242.98181295394897
16,1,243.1576108932495
16,"['1', '4', '2', '3', '1']",243.158029794693
16,1,243.46119785308838
16,4,243.6576828956604
16,2,243.82369685173035
16,3,244.0116527080536
16,1,244.18465781211853
16,"['1', '4', '2', '3', '1']",244.18497371673584
16,1,244.4911789894104
16,4,244.68786478042603
16,2,244.9097180366516
16,3,245.0997908115387
16,1,245.2678520679474
16,"['1', '4', '2', '3', '1']",245.26817083358765
16,1,245.53809094429016
16,4,245.72148871421814
16,2,245.92444801330566
16,3,246.1228039264679
16,1,246.29673194885254
16,"['1', '4', '2', '3', '1']",246.29705905914307
18,4,272.25686979293823
18,1,272.3777599334717
18,3,272.5790457725525
18,2,272.74455881118774
18,4,272.9010078907013
18,"['4', '1', '3', '2', '4']",272.90135288238525
18,4,273.1326787471771
18,1,273.29641699790955
18,3,273.53162693977356
18,2,273.72658681869507
18,4,273.9325919151306
18,"['4', '1', '3', '2', '4']",273.93291997909546
18,4,274.1545629501343
18,1,274.3796019554138
18,3,274.6951470375061
18,2,274.90148878097534
18,4,275.0645868778229
18,"['4', '1', '3', '2', '4']",275.0648949146271
18,4,275.27588081359863
18,1,275.4597189426422
18,3,275.6535379886627
18,2,275.87052392959595
18,4,276.0181608200073
18,"['4', '1', '3', '2', '4']",276.0184497833252
18,4,276.2751169204712
18,1,276.4904487133026
20,4,301.32959270477295
20,1,301.4705159664154
20,3,301.84628081321716
20,2,302.11428785324097
20,4,302.2498548030853
20,"['4', '1', '3', '2', '4']",302.25026392936707
20,4,302.48074173927307
20,1,302.6477098464966
20,3,302.85258388519287
20,2,303.04056191444397
20,4,303.1925058364868
20,"['4', '1', '3', '2', '4']",303.1928219795227
20,4,303.42872190475464
20,1,303.6863007545471
20,3,303.91964888572693
20,2,304.159873008728
20,4,304.28758096694946
20,"['4', '1', '3', '2', '4']",304.28796792030334
20,4,304.528755903244
20,3,304.74167585372925
20,1,304.83835792541504
20,4,305.31228590011597
22,1,331.3096671104431
22,4,331.4957768917084
22,2,331.76523995399475
22,3,331.92495679855347
22,1,332.1187608242035
22,"['1', '4', '2', '3', '1']",332.119078874588
22,1,332.44938802719116
22,4,332.66168880462646
22,2,332.870769739151
22,3,333.0426309108734
22,1,333.2098228931427
22,"['1', '4', '2', '3', '1']",333.21011996269226
22,1,333.5034098625183
22,4,333.70968294143677
22,2,333.9217116832733
22,3,334.20327496528625
22,1,334.3256769180298
22,"['1', '4', '2', '3', '1']",334.3259987831116
22,1,334.6372368335724
22,4,334.8454568386078
22,2,335.03173184394836
22,3,335.21184372901917
22,1,335.39484906196594
22,"['1', '4', '2', '3', '1']",335.39517998695374
22,1,335.64379596710205
22,4,335.8059298992157
22,2,335.96923899650574
22,3,336.1578748226166
22,1,336.3267707824707
22,"['1', '4', '2', '3', '1']",336.3270809650421
22,1,336.5962917804718
24,4,361.4595458507538
24,2,361.6605486869812
24,3,361.83452010154724
24,1,362.02854084968567
24,"['1', '4', '2', '3', '1']",362.02886867523193
24,1,362.27554082870483
24,4,362.4194140434265
24,2,362.58753204345703
24,3,362.7836208343506
24,1,362.9355797767639
24,"['1', '4', '2', '3', '1']",362.9360339641571
24,1,363.1881856918335
24,4,363.39163994789124
24,2,363.5634627342224
24,3,363.7235999107361
24,1,363.87255811691284
24,"['1', '4', '2', '3', '1']",363.8728837966919
24,1,364.1490647792816
24,4,364.32772612571716
24,2,364.48866391181946
24,3,364.6625967025757
24,1,364.8245906829834
24,"['1', '4', '2', '3', '1']",364.8249337673187
24,1,365.08011388778687
24,4,365.25347876548767
24,2,365.41842889785767
24,3,365.62228202819824
24,1,365.80856490135193
24,"['1', '4', '2', '3', '1']",365.8088917732239
24,1,366.0556528568268
24,4,366.22815585136414
24,2,366.3784599304199
24,3,366.5545620918274
24,1,366.6825158596039
24,"['1', '4', '2', '3', '1']",366.6828327178955
26,4,391.5469129085541
26,1,391.7779607772827
26,3,392.0182247161865
26,2,392.24858379364014
26,4,392.3843719959259
26,"['4', '1', '3', '2', '4']",392.3847279548645
26,4,392.6115939617157
26,1,392.80263090133667
26,3,393.19105887413025
26,2,393.41461086273193
26,4,393.5835528373718
26,"['4', '1', '3', '2', '4']",393.5838768482208
26,4,393.80960297584534
26,1,394.0354778766632
26,3,394.338969707489
26,2,394.52969694137573
26,4,394.72943902015686
26,"['4', '1', '3', '2', '4']",394.72976779937744
26,4,394.9345967769623
26,1,395.12356305122375
26,3,395.56931495666504
26,2,395.7434129714966
26,4,395.8555488586426
26,"['4', '1', '3', '2', '4']",395.85599088668823
26,4,396.0677697658539
26,1,396.2986259460449
26,3,396.50757670402527
26,2,396.6505620479584
26,4,396.77473306655884
26,"['4', '1', '3', '2', '4']",396.7751169204712
28,4,421.4545519351959
28,1,421.63386392593384
28,3,421.8469989299774
28,2,421.9831998348236
28,4,422.1186807155609
28,"['4', '1', '3', '2', '4']",422.1189959049225
28,4,422.34375381469727
28,1,422.55173683166504
28,3,422.76374077796936
28,2,422.95372700691223
28,4,423.07836079597473
28,"['4', '1', '3', '2', '4']",423.07869482040405
28,4,423.27719283103943
28,1,423.505450963974
28,3,423.644483089447
28,2,423.86760091781616
28,4,424.002632856369
28,"['4', '1', '3', '2', '4']",424.00295877456665
28,4,424.23462176322937
28,1,424.4729709625244
28,3,424.69071197509766
28,2,424.88964772224426
28,4,425.02553486824036
28,"['4', '1', '3', '2', '4']",425.025869846344
28,4,425.21553587913513
28,1,425.5000808238983
28,3,425.68666076660156
28,2,425.9912157058716
28,4,426.2086088657379
28,"['4', '1', '3', '2', '4']",426.2090449333191
28,4,426.5383207798004
28,1,426.82605385780334
30,4,451.6643068790436
30,2,451.8663008213043
30,3,452.0459430217743
30,1,452.2120749950409
30,"['1', '4', '2', '3', '1']",452.21238589286804
30,1,452.4472939968109
30,4,452.6051208972931
30,2,452.7700617313385
30,3,452.9679570198059
30,1,453.20899200439453
30,"['1', '4', '2', '3', '1']",453.2093029022217
30,1,454.1275248527527
30,4,454.29924488067627
30,2,454.48917508125305
30,3,454.66581869125366
30,1,454.9030840396881
30,"['1', '4', '2', '3', '1']",454.9034197330475
30,1,455.2626738548279
30,4,455.43524384498596
30,2,455.723659992218
30,3,455.90317583084106
30,1,456.0441269874573
30,"['1', '4', '2', '3', '1']",456.04449582099915
30,1,456.28616070747375
30,4,456.4764349460602
30,2,456.6239809989929
30,3,456.8042438030243
30,1,456.90490984916687
30,"['1', '4', '2', '3', '1']",456.90522480010986
32,1,481.53949785232544
32,4,481.70333886146545
32,2,481.8992488384247
32,3,482.0597848892212
32,1,482.2190189361572
32,"['1', '4', '2', '3', '1']",482.21930599212646
32,1,482.45705485343933
32,4,482.63406586647034
32,2,482.8069489002228
32,3,482.98287892341614
32,1,483.16885685920715
32,"['1', '4', '2', '3', '1']",483.1691617965698
32,1,483.41397500038147
32,4,483.5820050239563
32,2,483.7158498764038
32,3,483.9080619812012
32,1,484.1549108028412
32,"['1', '4', '2', '3', '1']",484.1552379131317
32,1,484.4485459327698
32,4,484.7083909511566
32,2,484.95602583885193
32,3,485.1360807418823
32,1,485.3189287185669
32,"['1', '4', '2', '3', '1']",485.3192148208618
32,1,485.55105090141296
32,4,485.7331998348236
32,2,485.8769347667694
32,3,486.0500919818878
32,1,486.21095085144043
32,"['1', '4', '2', '3', '1']",486.2113778591156
32,1,486.4479877948761
32,4,486.6199059486389
32,2,486.7520718574524
32,3,486.8920488357544
34,4,511.5853729248047
34,1,511.70189785957336
34,3,511.9027798175812
34,2,512.0737698078156
34,4,512.2137079238892
34,"['4', '1', '3', '2', '4']",512.2140307426453
34,4,512.4517760276794
34,1,512.6226618289948
34,3,512.8577358722687
34,2,513.0799608230591
34,4,513.2565460205078
34,"['4', '1', '3', '2', '4']",513.2568738460541
34,4,513.4416887760162
34,1,513.8803687095642
34,3,514.2872269153595
34,2,514.4318218231201
34,4,514.575464963913
34,"['4', '1', '3', '2', '4']",514.5758888721466
34,4,514.8047909736633
34,1,515.0206799507141
34,3,515.2843949794769
34,2,515.4706168174744
34,4,515.5987367630005
34,"['4', '1', '3', '2', '4']",515.5990610122681
34,4,515.7877099514008
34,1,515.9966850280762
34,3,516.198823928833
34,2,516.3745987415314
34,4,516.5147807598114
34,"['4', '1', '3', '2', '4']",516.5151407718658
34,4,516.7358648777008
34,1,516.9287889003754
36,4,541.8214728832245
36,2,542.0695779323578
36,3,542.2175028324127
36,1,542.3813889026642
36,"['1', '4', '2', '3', '1']",542.3816869258881
36,1,542.6459038257599
36,4,542.8474538326263
36,2,542.9934198856354
36,3,543.2578909397125
36,1,543.6001100540161
36,"['1', '4', '2', '3', '1']",543.6005330085754
36,1,543.8989980220795
36,4,544.0466597080231
36,2,544.2144939899445
36,3,544.3823409080505
36,1,544.5575649738312
36,"['1', '4', '2', '3', '1']",544.5578799247742
36,1,544.8321199417114
36,4,545.0294919013977
36,2,545.2334768772125
36,3,545.4213979244232
36,1,545.6938350200653
36,"['1', '4', '2', '3', '1']",545.6941609382629
36,1,545.9678180217743
36,4,546.1733057498932
36,2,546.28515791893
36,3,546.4495339393616
36,1,546.6495599746704
36,"['1', '4', '2', '3', '1']",546.6499269008636
36,1,546.8954219818115
36,4,547.0594229698181
38,1,571.8173377513885
38,3,572.0124568939209
38,2,572.1757628917694
38,4,572.3754019737244
38,"['4', '1', '3', '2', '4']",572.3757157325745
38,4,572.6498198509216
38,1,572.8203630447388
38,3,573.0593068599701
38,2,573.2173829078674
38,4,573.3872289657593
38,"['4', '1', '3', '2', '4']",573.3875398635864
38,4,573.7169740200043
38,1,573.980908870697
38,3,574.1353688240051
38,2,574.3193688392639
38,4,574.4553620815277
38,"['4', '1', '3', '2', '4']",574.4557890892029
38,4,574.6934180259705
38,1,574.9293539524078
38,3,575.0773088932037
38,2,575.6559228897095
38,4,575.7913987636566
38,"['4', '1', '3', '2', '4']",575.7917287349701
38,4,576.0790159702301
38,1,576.4128110408783
38,3,576.6757898330688
38,2,576.8344140052795
38,4,576.95032787323
38,"['4', '1', '3', '2', '4']",576.9506418704987
40,1,601.9301748275757
40,4,602.050214767456
40,2,602.2841527462006
40,3,602.4162800312042
40,1,602.6906938552856
40,"['1', '4', '2', '3', '1']",602.6909999847412
40,1,602.958676815033
40,4,603.1502327919006
40,2,603.2982347011566
40,3,603.4345190525055
40,1,603.7777206897736
40,"['1', '4', '2', '3', '1']",603.7780528068542
40,1,604.1258118152618
40,4,604.3082439899445
40,2,604.4647040367126
40,3,604.6080577373505
40,1,604.8391199111938
40,"['1', '4', '2', '3', '1']",604.8394689559937
40,1,605.1148948669434
40,4,605.3021559715271
40,2,605.4489316940308
40,3,605.6371247768402
40,1,605.7961268424988
40,"['1', '4', '2', '3', '1']",605.7964489459991
40,1,606.0363099575043
40,4,606.2162067890167
40,2,606.3650867938995
40,3,606.5772149562836
40,1,606.8341686725616
40,"['1', '4', '2', '3', '1']",606.8344707489014
40,1,607.0652978420258
42,4,632.102942943573
42,1,632.2310657501221
42,3,632.4879038333893
42,2,632.7251839637756
42,4,632.9381120204926
42,"['4', '1', '3', '2', '4']",632.9384009838104
42,4,633.2957339286804
42,1,633.4851908683777
42,3,633.7273547649384
42,2,633.8770718574524
42,4,633.9813959598541
42,"['4', '1', '3', '2', '4']",633.981705904007
42,4,634.1932227611542
42,1,634.396057844162
42,3,634.6945748329163
42,2,634.873284816742
42,4,635.009171962738
42,"['4', '1', '3', '2', '4']",635.0094819068909
42,4,635.2193169593811
42,1,635.4251997470856
42,3,635.679694890976
42,2,635.8601999282837
42,4,636.0163578987122
42,"['4', '1', '3', '2', '4']",636.0166699886322
42,4,636.2092900276184
42,1,636.4081928730011
42,3,636.6380379199982
42,2,636.7752230167389
42,4,636.9229488372803
42,"['4', '1', '3', '2', '4']",636.9232587814331
42,4,637.1102049350739
44,1,662.1659109592438
44,3,662.3568339347839
44,2,662.5385737419128
44,4,662.7045419216156
44,"['4', '1', '3', '2', '4']",662.70485496521
44,4,662.9476900100708
44,1,663.1636819839478
44,3,663.3605718612671
44,2,663.5276517868042
44,4,663.7507510185242
44,"['4', '1', '3', '2', '4']",663.751072883606
44,4,663.9185938835144
44,1,664.2880990505219
44,3,664.5472047328949
44,2,664.703629732132
44,4,664.8640518188477
44,"['4', '1', '3', '2', '4']",664.864334821701
44,4,665.0436239242554
44,1,665.3042590618134
44,3,665.4996929168701
44,2,665.6806058883667
44,4,665.7966468334198
44,"['4', '1', '3', '2', '4']",665.7971057891846
44,4,665.97967004776
44,1,666.2711946964264
44,3,666.4967501163483
44,2,666.662791967392
44,4,666.7827870845795
44,"['4', '1', '3', '2', '4']",666.7832129001617
44,4,666.9646508693695
44,1,667.2881667613983
46,4,692.4254488945007
46,2,692.6708307266235
46,3,692.8149108886719
46,1,693.0335910320282
46,"['1', '4', '2', '3', '1']",693.0339708328247
46,1,693.2487468719482
46,4,693.3886647224426
46,2,693.5416398048401
46,3,693.7173948287964
46,1,693.9811079502106
46,"['1', '4', '2', '3', '1']",693.9814128875732
46,1,694.393150806427
46,4,694.5457689762115
46,2,694.6860957145691
46,3,694.8509018421173
46,1,695.0676999092102
46,"['1', '4', '2', '3', '1']",695.0679926872253
46,1,695.323175907135
46,4,695.5615379810333
46,2,695.7536749839783
46,3,695.979514837265
46,1,696.1357266902924
46,"['1', '4', '2', '3', '1']",696.1360487937927
46,1,696.3547797203064
46,4,696.5395557880402
46,2,696.6557619571686
46,3,696.88063788414
46,1,697.1005349159241
46,"['1', '4', '2', '3', '1']",697.1008520126343
46,1,697.3105840682983
