Step,Response,seconds
6,"['1', '4', '2', '3', '1']",95.35507702827454
6,1,95.94251298904419
6,4,96.10595798492432
8,1,121.72916221618652
8,3,121.95320200920105
8,2,122.17564296722412
8,4,122.35780382156372
8,"['4', '1', '3', '2', '4']",122.35810089111328
8,4,123.0052080154419
8,1,123.19757509231567
8,3,123.34659695625305
8,2,123.49871397018433
8,4,123.66237306594849
8,"['4', '1', '3', '2', '4']",123.6626889705658
8,4,124.61931991577148
8,1,124.77663922309875
8,3,125.17221593856812
8,2,125.50911808013916
8,4,125.65264511108398
8,"['4', '1', '3', '2', '4']",125.65296602249146
10,1,151.41750693321228
10,4,151.79674625396729
10,2,152.0846929550171
10,3,152.1722071170807
10,1,152.36016201972961
10,"['1', '4', '2', '3', '1']",152.3604907989502
10,1,152.7592658996582
10,4,152.91103601455688
10,2,153.1262288093567
10,3,153.2286410331726
10,1,153.35700297355652
10,"['1', '4', '2', '3', '1']",153.35780596733093
10,1,153.8388650417328
10,4,153.98429107666016
10,2,154.2157289981842
10,3,154.30731296539307
10,1,154.46295595169067
10,"['1', '4', '2', '3', '1']",154.46327805519104
10,1,154.97181105613708
10,4,155.11132407188416
10,2,155.3697109222412
10,3,155.48131012916565
10,1,155.61327505111694
10,"['1', '4', '2', '3', '1']",155.6136040687561
10,1,156.0858290195465
10,4,156.23823189735413
12,1,181.16546201705933
12,4,181.30684304237366
12,2,181.4467339515686
12,3,181.530925989151
12,1,181.6707968711853
12,"['1', '4', '2', '3', '1']",181.6711299419403
12,1,182.11256790161133
12,4,182.2475709915161
12,2,182.4957790374756
12,3,182.58390593528748
12,1,182.73594784736633
12,"['1', '4', '2', '3', '1']",182.73630094528198
12,1,183.13030695915222
12,4,183.27785992622375
12,2,183.48966217041016
12,3,183.57795000076294
12,4,183.6858069896698
12,1,183.7497959136963
12,"['1', '4', '2', '3', '1']",183.75010704994202
12,1,184.23454809188843
12,4,184.397686958313
12,2,184.58079290390015
12,3,184.66483807563782
12,1,184.80171513557434
12,"['1', '4', '2', '3', '1']",184.80203890800476
12,1,185.41178798675537
12,4,185.5729160308838
12,2,185.80579018592834
12,3,185.90996384620667
12,1,186.04890298843384
12,"['1', '4', '2', '3', '1']",186.04922103881836
14,4,211.4411449432373
14,1,211.6652729511261
14,3,211.84318494796753
14,2,212.01556396484375
14,4,212.15538024902344
14,"['4', '1', '3', '2', '4']",212.15569305419922
14,4,212.66829299926758
14,1,212.81940913200378
14,3,213.0444140434265
14,2,213.24947690963745
14,4,213.3854079246521
14,"['4', '1', '3', '2', '4']",213.38570523262024
14,4,214.3179910182953
14,1,214.52442502975464
14,3,214.76816082000732
14,2,215.03386998176575
14,4,215.1851360797882
14,"['4', '1', '3', '2', '4']",215.18546795845032
14,4,216.20218300819397
14,1,216.38649892807007
16,4,241.2083559036255
16,1,241.37039303779602
16,3,241.49410009384155
16,2,241.68841695785522
16,4,241.81236696243286
16,"['4', '1', '3', '2', '4']",241.81268501281738
16,4,242.35788798332214
16,1,242.58047699928284
16,3,242.8205909729004
16,2,243.0093219280243
16,4,243.1770589351654
16,"['4', '1', '3', '2', '4']",243.17737007141113
16,4,243.7396059036255
16,1,243.89636492729187
16,3,244.07735800743103
16,2,244.24929809570312
16,4,244.44941401481628
16,"['4', '1', '3', '2', '4']",244.44972896575928
16,4,244.98445200920105
16,1,245.3548140525818
16,3,245.51041197776794
16,2,245.6704261302948
16,4,245.81444120407104
16,"['4', '1', '3', '2', '4']",245.81477284431458
16,4,246.26155400276184
18,1,271.42421221733093
18,4,271.53635120391846
18,2,271.7321960926056
18,3,271.8084759712219
18,1,271.95627093315125
18,"['1', '4', '2', '3', '1']",271.9565851688385
18,1,272.3077709674835
18,4,272.44728422164917
18,2,272.7137520313263
18,3,272.8214280605316
18,1,272.98115611076355
18,"['1', '4', '2', '3', '1']",272.9814839363098
18,1,273.4058620929718
18,4,273.5413029193878
18,2,273.79802107810974
18,3,273.88143610954285
18,4,274.01418590545654
18,1,274.06140995025635
18,"['1', '4', '2', '3', '1']",274.0617370605469
18,1,274.63111209869385
18,4,274.750461101532
18,2,274.9743731021881
18,3,275.0742461681366
18,4,275.20047307014465
18,1,275.26914405822754
18,"['1', '4', '2', '3', '1']",275.2694618701935
18,1,275.7319231033325
18,4,275.87943482398987
18,2,276.1162281036377
18,3,276.18037390708923
18,1,276.332172870636
18,"['1', '4', '2', '3', '1']",276.33249497413635
20,1,302.36611914634705
20,4,302.49253606796265
20,2,302.7540910243988
20,3,302.8805720806122
20,1,303.03655910491943
20,"['1', '4', '2', '3', '1']",303.0368449687958
20,1,303.54673504829407
20,4,303.67747712135315
20,2,303.97087001800537
20,3,304.14935302734375
20,1,304.317095041275
20,"['1', '4', '2', '3', '1']",304.3173851966858
20,1,304.8174350261688
20,4,304.96051001548767
20,2,305.2130751609802
20,3,305.3845899105072
20,1,305.49653697013855
20,"['1', '4', '2', '3', '1']",305.4968469142914
20,1,305.9999210834503
20,4,306.1552951335907
20,2,306.3533580303192
20,3,306.5055100917816
22,4,331.77394795417786
22,1,331.97286319732666
22,3,332.10486102104187
22,2,332.30888319015503
22,4,332.45299005508423
22,"['4', '1', '3', '2', '4']",332.4533212184906
22,4,333.19942116737366
22,1,333.53158593177795
22,3,333.77691197395325
22,2,333.99299693107605
22,4,334.13308787345886
22,"['4', '1', '3', '2', '4']",334.13341784477234
22,4,334.8374502658844
22,1,335.1224732398987
22,3,335.39553904533386
22,2,335.6551671028137
22,4,335.83106303215027
22,"['4', '1', '3', '2', '4']",335.8313808441162
22,4,336.252357006073
22,1,336.43569707870483
22,3,336.68496799468994
24,4,361.28261280059814
24,1,361.4704501628876
24,3,361.5785551071167
24,2,361.7425649166107
24,4,361.8546099662781
24,"['4', '1', '3', '2', '4']",361.8549258708954
24,4,362.311203956604
24,1,362.4993681907654
24,3,362.6854500770569
24,2,362.8856339454651
24,4,363.02959084510803
24,"['4', '1', '3', '2', '4']",363.0299050807953
24,4,363.56607818603516
24,1,363.88303399086
24,3,364.2939519882202
24,2,364.60604310035706
24,4,364.75369596481323
24,"['4', '1', '3', '2', '4']",364.7540159225464
24,4,365.0690519809723
24,1,365.26557779312134
24,3,366.16586804389954
24,2,366.33815002441406
24,4,366.4865691661835
24,"['4', '1', '3', '2', '4']",366.48686718940735
24,4,366.8920660018921
24,1,367.0630340576172
24,3,367.18299317359924
24,2,367.3792140483856
24,4,367.50725388526917
24,"['4', '1', '3', '2', '4']",367.50758385658264
26,1,392.4143137931824
26,4,392.61223220825195
26,2,392.8164908885956
26,3,392.9445059299469
26,1,393.1093111038208
26,"['1', '4', '2', '3', '1']",393.1096239089966
26,1,393.54493713378906
26,4,393.7065050601959
26,2,393.9275760650635
26,3,394.0155439376831
26,1,394.17610597610474
26,"['1', '4', '2', '3', '1']",394.1764340400696
26,1,394.6149990558624
26,4,394.8205449581146
26,2,395.04540395736694
26,3,395.141508102417
26,1,395.2582108974457
26,"['1', '4', '2', '3', '1']",395.2585299015045
26,1,395.7930600643158
26,4,396.0769488811493
26,2,396.37280917167664
26,3,396.47646403312683
26,1,396.6324551105499
26,"['1', '4', '2', '3', '1']",396.6327700614929
26,1,397.0728940963745
26,4,397.224650144577
26,2,397.52195286750793
28,1,422.386332988739
28,4,422.51416420936584
28,2,422.68898010253906
28,3,422.78998708724976
28,1,422.9090621471405
28,"['1', '4', '2', '3', '1']",422.90937399864197
28,1,423.29862999916077
28,4,423.45599699020386
28,2,423.7112832069397
28,3,423.8636908531189
28,1,423.9964032173157
28,"['1', '4', '2', '3', '1']",423.9966640472412
28,1,424.4485900402069
28,4,424.61502408981323
28,2,424.8641052246094
28,3,424.9603087902069
28,1,425.07198095321655
28,"['1', '4', '2', '3', '1']",425.0722951889038
28,1,425.6186270713806
28,4,425.8884460926056
28,2,426.2408940792084
28,3,426.36017203330994
28,1,426.47222113609314
28,"['1', '4', '2', '3', '1']",426.4725320339203
28,1,426.7895588874817
28,4,427.02096700668335
28,2,427.350625038147
28,3,427.47004890441895
28,1,427.60617423057556
28,"['1', '4', '2', '3', '1']",427.60650992393494
30,4,452.6403250694275
30,1,452.81984090805054
30,3,452.9560081958771
30,2,453.12810587882996
30,4,453.2840621471405
30,"['4', '1', '3', '2', '4']",453.2843930721283
30,4,453.78355288505554
30,1,453.9568610191345
30,3,454.1910581588745
30,2,454.4109380245209
30,4,454.60291504859924
30,"['4', '1', '3', '2', '4']",454.60323119163513
30,4,455.1035010814667
30,1,455.2857520580292
30,3,455.5229458808899
30,2,455.70309591293335
30,4,455.82693219184875
30,"['4', '1', '3', '2', '4']",455.8272371292114
30,4,456.36862301826477
30,1,456.5859739780426
30,3,456.8474540710449
30,2,457.03887391090393
30,4,457.19505500793457
30,"['4', '1', '3', '2', '4']",457.19534516334534
30,4,457.6325008869171
32,1,482.40674018859863
32,4,482.5543189048767
32,2,482.7792999744415
32,3,482.91130113601685
32,1,483.04325103759766
32,"['1', '4', '2', '3', '1']",483.04355812072754
32,1,483.44489789009094
32,4,483.60809898376465
32,2,483.78404808044434
32,3,483.89225602149963
32,1,484.0161859989166
32,"['1', '4', '2', '3', '1']",484.01649498939514
32,1,484.52371406555176
32,4,484.71127700805664
32,2,484.932247877121
32,3,485.05628299713135
32,1,485.15227603912354
32,"['1', '4', '2', '3', '1']",485.15261006355286
32,1,485.57083201408386
32,4,485.8336260318756
32,2,486.2023160457611
32,3,486.3542728424072
32,1,486.4662208557129
32,"['1', '4', '2', '3', '1']",486.46654987335205
32,1,486.85178303718567
32,4,487.00356006622314
32,2,487.20925307273865
32,3,487.3133988380432
32,1,487.4452040195465
32,"['1', '4', '2', '3', '1']",487.4455440044403
34,4,512.456531047821
34,1,512.6444311141968
34,3,512.8083748817444
34,2,512.9689891338348
34,4,513.128317117691
34,"['4', '1', '3', '2', '4']",513.1286418437958
34,4,513.4618489742279
34,1,513.629142999649
34,3,513.80726313591
34,2,514.0034348964691
34,4,514.147271156311
34,"['4', '1', '3', '2', '4']",514.1476020812988
34,4,514.4837911128998
34,1,514.7093799114227
34,3,514.8773951530457
34,2,515.0453519821167
34,4,515.2013189792633
34,"['4', '1', '3', '2', '4']",515.2016270160675
34,4,515.5377869606018
34,1,515.7253758907318
34,3,515.9444031715393
34,2,516.1256139278412
34,4,516.3004739284515
34,"['4', '1', '3', '2', '4']",516.3007860183716
34,4,516.750776052475
34,1,516.9102811813354
34,3,517.0872521400452
34,2,517.3035218715668
34,4,517.4555711746216
34,"['4', '1', '3', '2', '4']",517.4559190273285
36,1,542.4518549442291
36,3,542.5927150249481
36,2,543.1168620586395
36,3,543.2401487827301
36,1,543.3560490608215
36,4,543.907063961029
36,2,544.1470859050751
36,3,544.2671060562134
36,1,544.3870711326599
36,"['1', '4', '2', '3', '1']",544.3874001502991
36,1,544.8228478431702
36,4,545.0071451663971
36,2,545.2560300827026
36,3,545.3640611171722
36,1,545.4762301445007
36,"['1', '4', '2', '3', '1']",545.4765501022339
36,1,545.8956620693207
36,4,546.0549931526184
36,2,546.4398062229156
36,3,546.4753320217133
36,1,546.6977529525757
36,"['1', '4', '2', '3', '1']",546.698068857193
36,1,547.1706311702728
36,4,547.3380150794983
36,2,547.7095561027527
36,3,547.8612070083618
38,4,572.7266569137573
38,1,572.8579721450806
38,3,572.9978630542755
38,2,573.1418421268463
38,4,573.2580230236053
38,"['4', '1', '3', '2', '4']",573.2583301067352
38,4,573.6004309654236
38,1,573.7679641246796
38,3,573.9618139266968
38,2,574.1579530239105
38,4,574.3661751747131
38,"['4', '1', '3', '2', '4']",574.3664622306824
38,4,574.7914550304413
38,1,574.9478120803833
38,3,575.0835208892822
38,2,575.2790670394897
38,1,575.4349431991577
38,4,575.566978931427
38,"['4', '1', '3', '2', '4']",575.5673100948334
38,4,576.0184869766235
38,1,576.1659290790558
38,3,576.3857791423798
38,2,576.5618159770966
38,1,576.6939580440521
38,4,576.7659649848938
38,"['4', '1', '3', '2', '4']",576.7662801742554
38,4,577.1603081226349
38,1,577.3519351482391
38,3,577.4918711185455
38,2,577.6919050216675
38,1,577.7758119106293
38,4,577.9198188781738
38,"['4', '1', '3', '2', '4']",577.9201309680939
40,4,602.6850700378418
40,1,602.8294770717621
40,3,602.9693040847778
40,2,603.1220209598541
40,4,603.245450258255
40,"['4', '1', '3', '2', '4']",603.2457649707794
40,4,603.600016117096
40,1,603.7392239570618
40,3,603.867301940918
40,2,604.0394258499146
40,4,604.1753480434418
40,"['4', '1', '3', '2', '4']",604.1756739616394
40,4,604.4838650226593
40,1,604.6712610721588
40,3,604.8074250221252
40,2,604.9513161182404
40,4,605.17147397995
40,"['4', '1', '3', '2', '4']",605.171816110611
40,4,605.5859401226044
40,1,605.7293000221252
40,3,605.8613998889923
40,2,606.0454859733582
40,1,606.1534330844879
40,4,606.2492830753326
40,"['4', '1', '3', '2', '4']",606.2496092319489
40,4,606.6159870624542
40,1,606.7874619960785
40,3,606.9280240535736
40,2,607.099426984787
40,4,607.287446975708
40,"['4', '1', '3', '2', '4']",607.2877790927887
40,4,607.6981148719788
40,1,607.865364074707
42,4,633.1547298431396
42,2,633.3790149688721
42,3,633.5829751491547
42,4,633.6749789714813
42,1,633.7749240398407
42,"['1', '4', '2', '3', '1']",633.7752201557159
42,1,634.1697969436646
42,4,634.3521449565887
42,2,634.6085929870605
42,3,634.7081561088562
42,1,634.8240218162537
42,"['1', '4', '2', '3', '1']",634.8243491649628
42,1,635.2314620018005
42,4,635.4641351699829
42,2,635.6259269714355
42,3,635.737988948822
42,1,635.8582818508148
42,"['1', '4', '2', '3', '1']",635.8585960865021
42,1,636.3275380134583
42,4,636.5151100158691
42,2,636.7857160568237
42,3,636.8812780380249
42,1,637.021852016449
42,"['1', '4', '2', '3', '1']",637.0221719741821
42,1,637.6026878356934
42,4,637.7709410190582
42,2,638.0149478912354
44,4,662.6810238361359
44,1,662.8485589027405
44,3,662.9894208908081
44,2,663.1326429843903
44,4,663.2765641212463
44,"['4', '1', '3', '2', '4']",663.2768778800964
44,4,663.580048084259
44,1,663.743588924408
44,3,663.8795809745789
44,2,664.0555958747864
44,4,664.2236239910126
44,"['4', '1', '3', '2', '4']",664.2239410877228
44,4,664.5560820102692
44,1,664.7116990089417
44,3,664.8397059440613
44,2,664.9957869052887
44,4,665.1876499652863
44,"['4', '1', '3', '2', '4']",665.1879630088806
44,4,665.5200090408325
44,1,665.6957349777222
44,3,665.8877210617065
44,2,666.0236690044403
44,4,666.2354600429535
44,"['4', '1', '3', '2', '4']",666.2357640266418
44,4,666.6282179355621
44,1,666.811863899231
44,3,666.9597020149231
44,2,667.1916770935059
44,4,667.3757688999176
44,"['4', '1', '3', '2', '4']",667.3760740756989
44,4,667.7891738414764
44,3,668.0981850624084
46,1,692.7542481422424
46,4,692.9029250144958
46,2,693.1384999752045
46,3,693.2508268356323
46,1,693.4106028079987
46,"['1', '4', '2', '3', '1']",693.4109370708466
46,1,693.8895771503448
46,4,694.0008120536804
46,2,694.2407829761505
46,3,694.3528470993042
46,1,694.4488890171051
46,"['1', '4', '2', '3', '1']",694.449206829071
46,1,694.9144699573517
46,4,695.0460109710693
46,2,695.2907989025116
46,3,695.406858921051
46,1,695.5147650241852
46,"['1', '4', '2', '3', '1']",695.5150740146637
46,1,695.9825360774994
46,4,696.1740031242371
46,2,696.3998520374298
46,3,696.5198550224304
46,1,696.6278309822083
46,"['1', '4', '2', '3', '1']",696.6281471252441
46,1,697.0273239612579
46,4,697.174968957901
46,2,697.3756260871887
46,3,697.4990451335907
46,1,697.5949060916901
46,"['1', '4', '2', '3', '1']",697.5951960086823
46,1,697.9882290363312
46,4,698.1518409252167
