Step,Response,seconds
24,3,364.9083790779114
24,2,365.09603810310364
24,3,365.1840319633484
24,4,365.2960350513458
24,"['4', '1', '3', '2', '4']",365.2963089942932
24,4,365.5516290664673
24,1,365.78178906440735
24,3,366.0008878707886
24,2,366.18404507637024
24,4,366.3447709083557
24,"['4', '1', '3', '2', '4']",366.3450610637665
24,4,366.57406306266785
24,1,366.8240900039673
26,4,391.6427528858185
26,2,391.8185579776764
26,3,391.9382908344269
26,1,392.1051890850067
26,"['1', '4', '2', '3', '1']",392.10546612739563
26,1,392.42977499961853
26,4,392.59807896614075
26,2,392.69362711906433
26,3,392.93349599838257
26,1,393.0902738571167
26,"['1', '4', '2', '3', '1']",393.09055185317993
26,1,393.40688395500183
26,4,393.5629999637604
26,2,393.702595949173
26,3,393.93439197540283
26,1,394.11314702033997
26,"['1', '4', '2', '3', '1']",394.1134397983551
26,4,394.5066969394684
26,1,394.62237787246704
26,4,394.80744314193726
26,2,394.91933393478394
26,3,395.1674349308014
26,1,395.6247580051422
26,"['1', '4', '2', '3', '1']",395.6250469684601
26,1,396.2870900630951
26,4,396.46129512786865
26,2,396.597295999527
26,3,396.721293926239
26,1,396.87825989723206
26,"['1', '4', '2', '3', '1']",396.87855291366577
28,1,421.54886388778687
28,4,421.701495885849
28,2,421.84889698028564
28,3,422.0809350013733
28,1,422.29312896728516
28,"['1', '4', '2', '3', '1']",422.2935769557953
28,1,422.58248686790466
28,4,422.75014185905457
28,2,422.8423719406128
28,1,423.1473319530487
28,4,424.0381889343262
28,2,424.16196608543396
28,3,424.2780210971832
28,1,424.4621260166168
28,"['1', '4', '2', '3', '1']",424.4624328613281
28,1,424.98866391181946
28,4,425.1489510536194
28,2,425.2926330566406
28,3,425.4450349807739
28,1,425.66302609443665
28,"['1', '4', '2', '3', '1']",425.66331696510315
28,4,425.81121301651
28,1,426.11955189704895
28,2,426.27986693382263
28,3,426.407949924469
28,1,426.63179898262024
30,4,451.5318808555603
30,1,451.68003702163696
30,3,451.9221520423889
30,2,452.0220341682434
30,4,452.19455790519714
30,"['4', '1', '3', '2', '4']",452.19490098953247
30,4,452.6466329097748
30,1,452.83415699005127
30,3,453.05713391304016
30,2,453.1931710243225
30,4,453.28260588645935
30,"['4', '1', '3', '2', '4']",453.2828907966614
30,4,453.67152094841003
30,1,453.8514139652252
30,3,454.05921816825867
30,2,454.2433829307556
30,4,454.3709638118744
30,"['4', '1', '3', '2', '4']",454.37126898765564
30,4,454.65764808654785
30,1,454.8501009941101
30,3,454.9943861961365
30,2,455.1260619163513
30,4,455.2987439632416
30,"['4', '1', '3', '2', '4']",455.2990529537201
30,4,455.6337809562683
30,1,455.88958406448364
30,3,456.0982098579407
30,2,456.30228900909424
30,4,456.3661570549011
30,"['4', '1', '3', '2', '4']",456.3664381504059
30,4,456.64269614219666
30,1,456.89121294021606
30,3,456.9910628795624
32,1,481.78187894821167
32,4,481.91026186943054
32,2,482.06295013427734
32,3,482.2268669605255
32,1,482.3955829143524
32,"['1', '4', '2', '3', '1']",482.39593482017517
32,1,482.72470116615295
32,4,482.87998604774475
32,2,482.98432087898254
32,3,483.2802128791809
32,1,483.48099184036255
32,"['1', '4', '2', '3', '1']",483.481321811676
32,1,483.8134808540344
32,4,483.97313714027405
32,2,484.15952610969543
32,3,484.36730790138245
32,1,484.5102288722992
32,"['1', '4', '2', '3', '1']",484.5105049610138
32,1,484.76851201057434
32,4,484.9846739768982
32,2,485.1561939716339
32,3,485.26425790786743
32,1,485.4632349014282
32,"['1', '4', '2', '3', '1']",485.46354508399963
32,1,485.7418339252472
32,4,485.9050898551941
32,2,486.0491371154785
32,3,486.19325518608093
32,1,486.3873188495636
32,"['1', '4', '2', '3', '1']",486.38761806488037
32,1,486.64386081695557
32,4,486.8263170719147
32,2,486.93022894859314
32,3,487.03431391716003
34,4,511.82711696624756
34,1,511.9638090133667
34,3,512.1371939182281
34,2,512.2409269809723
34,4,512.4451940059662
34,"['4', '1', '3', '2', '4']",512.4455368518829
34,4,512.7806849479675
34,1,512.9492111206055
34,2,513.1042280197144
34,3,513.1922647953033
34,2,513.4259769916534
34,4,513.5984690189362
34,"['4', '1', '3', '2', '4']",513.598760843277
34,4,514.1030819416046
34,1,514.291357755661
34,3,514.5445778369904
34,2,514.6900930404663
34,4,514.8180589675903
34,"['4', '1', '3', '2', '4']",514.8183379173279
34,4,515.2365958690643
34,1,515.4179708957672
34,3,515.6856479644775
34,2,515.8623669147491
34,4,516.0020999908447
34,"['4', '1', '3', '2', '4']",516.0023767948151
34,4,516.2021610736847
34,1,516.4304239749908
34,3,516.6423599720001
34,2,516.8560538291931
34,4,516.9603381156921
34,"['4', '1', '3', '2', '4']",516.9606449604034
36,1,541.8143401145935
36,4,541.9762139320374
36,2,542.1204359531403
36,3,542.2564039230347
36,1,542.4822289943695
36,"['1', '4', '2', '3', '1']",542.4825351238251
36,1,542.7497229576111
36,4,542.9259281158447
36,2,543.0453028678894
36,3,543.1812629699707
36,1,543.4657671451569
36,"['1', '4', '2', '3', '1']",543.4660749435425
36,1,543.7379779815674
36,4,543.910031080246
36,2,544.0293312072754
36,3,544.153382062912
36,1,544.4337198734283
36,"['1', '4', '2', '3', '1']",544.4340379238129
36,1,544.709469795227
36,4,544.9114458560944
36,2,545.0463440418243
36,3,545.1663029193878
36,1,545.3686640262604
36,"['1', '4', '2', '3', '1']",545.3689730167389
36,1,545.6370568275452
36,4,545.7804799079895
36,2,546.0457918643951
36,3,546.225469827652
36,4,546.4253318309784
36,1,546.509269952774
36,"['1', '4', '2', '3', '1']",546.5095629692078
36,1,547.0438041687012
36,2,547.1830790042877
38,4,571.7918539047241
38,1,571.9307408332825
38,3,572.1238169670105
38,2,572.3107779026031
38,4,572.4382088184357
38,"['4', '1', '3', '2', '4']",572.4384829998016
38,4,572.6882910728455
38,1,572.8751337528229
38,3,573.0388970375061
38,2,573.2260138988495
38,4,573.4130930900574
38,"['4', '1', '3', '2', '4']",573.4133989810944
38,4,573.6591489315033
38,1,573.9323649406433
38,3,574.175106048584
38,2,574.3349668979645
38,4,574.5031762123108
38,"['4', '1', '3', '2', '4']",574.5034730434418
38,4,574.712238073349
38,1,574.9580750465393
38,3,575.1260378360748
38,2,575.3433029651642
38,4,575.5251460075378
38,"['4', '1', '3', '2', '4']",575.5254399776459
38,4,575.7270791530609
38,1,576.0492708683014
38,3,576.2310948371887
38,2,576.4284379482269
38,4,576.5320930480957
38,"['4', '1', '3', '2', '4']",576.5324568748474
38,4,576.7161808013916
38,1,576.9966011047363
38,3,577.2097640037537
40,4,601.8733370304108
40,1,602.013699054718
40,3,602.4106101989746
40,2,602.6296238899231
40,4,602.7417640686035
40,"['4', '1', '3', '2', '4']",602.7420451641083
40,4,603.0422010421753
40,1,603.3190660476685
40,3,603.5605580806732
40,2,603.6886599063873
40,4,603.8010189533234
40,"['4', '1', '3', '2', '4']",603.8013107776642
40,4,604.0285129547119
40,1,604.3740749359131
40,3,604.6458320617676
40,2,604.8606948852539
40,4,605.0715670585632
40,"['4', '1', '3', '2', '4']",605.0718650817871
40,4,605.5160880088806
40,1,605.6918461322784
40,3,605.8557538986206
40,2,606.031858921051
40,4,606.1516189575195
40,"['4', '1', '3', '2', '4']",606.1518950462341
40,4,606.4268400669098
40,1,606.7264580726624
40,3,606.981861114502
40,2,607.153666973114
40,4,607.2177419662476
40,"['4', '1', '3', '2', '4']",607.2180359363556
42,1,631.9285888671875
42,4,632.0846879482269
42,2,632.2480401992798
42,3,632.4039268493652
42,1,632.6381759643555
42,"['1', '4', '2', '3', '1']",632.6384379863739
42,1,632.9006860256195
42,4,633.0832779407501
42,2,633.2118718624115
42,3,633.3905258178711
42,1,633.5700259208679
42,"['1', '4', '2', '3', '1']",633.5703189373016
42,1,633.7986919879913
42,4,633.9748620986938
42,2,634.0829699039459
42,3,634.3862051963806
42,4,634.6884479522705
42,1,634.8892209529877
42,"['1', '4', '2', '3', '1']",634.8895058631897
42,1,635.35356092453
42,4,635.4742770195007
42,2,635.5978910923004
42,3,635.746365070343
42,1,635.9167609214783
42,"['1', '4', '2', '3', '1']",635.9170780181885
42,1,636.1713609695435
42,4,636.3429090976715
42,2,636.4999709129333
42,3,636.6559309959412
42,1,636.839005947113
42,"['1', '4', '2', '3', '1']",636.8392839431763
42,1,637.029965877533
42,4,637.2039158344269
42,2,637.3039050102234
44,4,661.9806230068207
44,1,662.1286840438843
44,3,662.6721630096436
44,2,662.8387629985809
44,4,663.0578780174255
44,"['4', '1', '3', '2', '4']",663.0582051277161
44,4,663.4314379692078
44,1,663.5975689888
44,3,663.8098437786102
44,2,664.0128848552704
44,4,664.1208219528198
44,"['4', '1', '3', '2', '4']",664.1211171150208
44,4,664.3764820098877
44,1,664.6642851829529
44,3,664.8318917751312
44,2,665.0198488235474
44,4,665.1401779651642
44,"['4', '1', '3', '2', '4']",665.1404631137848
44,4,665.4482259750366
44,1,665.7084009647369
44,3,666.0272390842438
44,2,666.2310090065002
44,4,666.3433258533478
44,"['4', '1', '3', '2', '4']",666.3436048030853
44,4,666.5567169189453
44,1,666.7902109622955
44,3,666.9492099285126
44,2,667.0989737510681
44,4,667.2429239749908
44,"['4', '1', '3', '2', '4']",667.2432060241699
44,4,667.4170060157776
46,1,692.128261089325
46,4,692.2611029148102
46,2,692.4100079536438
46,3,692.5900089740753
46,1,692.7697019577026
46,"['1', '4', '2', '3', '1']",692.7699911594391
46,1,693.0527050495148
46,4,693.2042758464813
46,2,693.3498229980469
46,3,693.4938740730286
46,1,693.6620321273804
46,"['1', '4', '2', '3', '1']",693.6623358726501
46,1,693.960296869278
46,4,694.1510200500488
46,2,694.438148021698
46,3,694.6655840873718
46,4,694.9233798980713
46,1,695.1079139709473
46,"['1', '4', '2', '3', '1']",695.1082038879395
46,1,695.7243659496307
46,4,695.900043964386
46,2,696.1197171211243
46,3,696.3146729469299
46,1,696.4868519306183
46,"['1', '4', '2', '3', '1']",696.4871459007263
46,1,696.705913066864
46,4,696.9008948802948
46,2,697.0138800144196
46,3,697.1170320510864
46,1,697.2778611183167
46,"['1', '4', '2', '3', '1']",697.2781519889832
